rank,name,seed_label,forcing_family,symmetry_fold,tau_imag,delta,s1,s2,epsilon,epsilon_bonnet,alpha_0,alpha_1,alpha_2,residual_norm,ratio,verified_ratio,validation_score,b_scalar,c_scalar,closure_rotation_angle,closure_k_fold,closure_k_theta_2pi,closure_rationality_error,closure_axial_proj,f_plus_closure_max,f_plus_closure_mean,f_minus_closure_max,f_minus_closure_mean,euler_plus_ok,euler_minus_ok,iso_E_max_rel,iso_interior_F_scaled,iso_interior_G_rel,iso_interior_metric_mean,H_plus_mean,H_minus_mean,H_interior_max_diff,H_interior_mean_diff,procrustes_disparity,direct_mean_distance,direct_max_distance,scale_ratio,is_non_congruent,n_vertices,n_triangles,time_seconds
96,rank096_fold3_paper_3fold_bwd_1__smooth_h4_p019_eps1e-04,paper_3fold_bwd_1,smooth_low_freq,3,0.31826282050000004,1.9078403750016817,-3.601381552,0.6508284136039918,0.0001,0.3,0.012020525811201797,-0.06123252134447909,0.16165087758378882,1.2151818353206117e-05,0.999995333159122,0.9999868303764656,2.6493738431022934e-08,-7.182588793147593e-06,-7.361917183255559e-07,2.0943675199981646,3,0.9999868303764656,1.3169623534370345e-05,0.0007273400811525846,10.03203161028625,4.662937157109559,10.047125655084253,4.662572020657418,True,True,1.104665314663844e-13,1.4723131348915925,1.6390879611166786,1.4781052733419733,0.5723069031059034,0.5650997411231183,2.4464122249950435,0.17391434225384317,0.40287911410136773,2.4909725828415303,11.727391309692507,1.000384991422503,True,6400,12800,291.38
97,rank097_fold3_paper_3fold_bwd_11__smooth_h4_p019_eps1e-03,paper_3fold_bwd_11,smooth_low_freq,3,0.29130578925,2.103419418787167,-3.601381552,1.148483246646976,0.001,0.3,-0.005572322560211616,-0.04238164592503944,0.040477416971463634,8.3851255890095e-05,0.9999839423585913,0.9999066794792288,2.7493701208061893e-08,-7.681135923265359e-05,3.2803682221971275e-08,2.0941996523515396,3,0.9999066794792288,9.332052077115627e-05,0.000444609858995082,7.568065745062746,3.0104518465619363,7.535658921807186,3.00492500495199,True,True,2.6323188386985435e-14,1.9787603972630448,3.23194045786857,1.4445193541937156,0.8202635078697094,0.8129292967289516,64.01052831479144,0.5869494391968328,0.5182630878902335,1.8816156520171712,8.143990836504603,1.0000938472647631,True,6400,12800,253.15
98,rank098_fold3_paper_3fold_bwd_4__hh_h14_p011_eps1e-04,paper_3fold_bwd_4,high_harmonic,3,0.31230578925,1.941451791341306,-3.601381552,0.7818292803582986,0.0001,0.3,0.017266759182409556,-0.05171933949070914,0.17349171315708412,5.9031076271610966e-05,0.9999774891857243,0.9999534705058659,2.7503240288086422e-08,-3.535395864312854e-05,-3.4596572526688837e-06,2.094297651248564,3,0.9999534705058659,4.652949413408436e-05,0.0005468101331541908,8.793161981403498,3.999390214254259,8.824543654391016,4.001434318028993,True,True,3.612535539736274e-14,1.6540993871300105,1.9592056503846245,1.4493732222778863,0.6212138054618968,0.6117273232550093,3.5182463240347044,0.23521109556300404,0.4616184738662299,2.296737508187878,9.975226796873976,1.0004602614882208,True,6400,12800,574.57
99,rank099_fold3_paper_3fold_fwd_0__phase_h7_p041_eps5e-04,paper_3fold_fwd_0,phase_shifted,3,0.3215128205,1.893242862967967,-3.601381552,0.57132450266207,0.0005,0.3,0.01603039436872263,-0.09455335125246232,0.27788652218877036,3.286322459562127e-08,1.0000000156663886,1.000001561816607,2.9209052416578033e-08,-1.7883257964756982e-09,-1.1674688993323912e-15,2.0943983734542475,3,1.000001561816607,1.5618166069319983e-06,0.00038483862813729064,11.78143692932144,5.2098035020152285,11.885990946468125,5.213277760240954,True,True,6.094464198277554e-14,1.2442950996268507,1.2221850537918435,1.3396199079941442,0.554721844769916,0.544885838898561,2.2399405854056678,0.13568591235793623,0.38050084206276236,2.626364198675751,13.357487850321073,1.0006082729597903,True,6400,12800,320.2
100,rank100_fold3_paper_3fold_bwd_7__sym_h12_p013_eps3e-04,paper_3fold_bwd_7,symmetry_aware,3,0.30330578925,2.0033827164897864,-3.601381552,0.9540523754072844,0.00025,0.3,0.017735785961384157,-0.04443911259706084,0.16296548594205812,1.9283017735423393e-06,0.9999996351371944,0.9999539694404255,2.9234709793458924e-08,-1.7133836522909007e-06,-4.4578494613409236e-07,2.094298696214662,3,0.9999539694404255,4.603055957452806e-05,0.0003620853784762623,7.89023630964433,3.419451968413431,7.915210083076161,3.4211342259221227,True,True,2.6317723528525174e-14,1.8319864073788126,2.4736909011349404,1.4485331673540218,0.7019456674092501,0.6896709867870671,6.100617868140991,0.34073538439491213,0.5097024423030628,2.0831947739189207,8.859741478666525,1.0004516724658852,True,6400,12800,483.25
101,rank101_fold3_paper_3fold_fwd_2__smooth_h4_p019_eps8e-04,paper_3fold_fwd_2,smooth_low_freq,3,0.3243253205,1.8839449755035205,-3.601381552,0.4962780434817861,0.00075,0.3,0.021261733886670672,-0.07780806638205685,0.2772167710436337,7.362205487316576e-08,1.0000000078509614,1.0000187047917986,2.964758739011307e-08,-7.17617493727063e-08,5.925650074789512e-11,2.0944342776175295,3,1.0000187047917986,1.8704791798551668e-05,0.0013669706339745902,13.395067347177477,5.8835848604690755,13.56297666246259,5.899036287964153,True,True,8.407857964454351e-14,1.1141237422768977,1.2321048243623949,1.4395323495330743,0.5618671196533753,0.5599639481602906,1.7707889778356796,0.10853417021743082,0.3365389699144513,2.7797803444840428,15.639293051736901,1.0005508864153716,True,6400,12800,446.71
102,rank102_fold3_paper_3fold_bwd_4__hh_h14_p011_eps8e-04,paper_3fold_bwd_4,high_harmonic,3,0.31230578925,1.941451791341306,-3.601381552,0.7818292803582986,0.00075,0.3,0.017271720688727135,-0.05171796614175585,0.1735150570840735,8.411459240567386e-09,1.0000000039311867,0.9999759956265544,3.007685754263808e-08,1.730895329843385e-09,5.84601811404184e-16,2.094344827751015,3,0.9999759956265544,2.4004373445629668e-05,0.0005000850735414897,8.793399279813075,3.999446597340861,8.824709534828902,4.001481797865614,True,True,5.772401593705337e-14,1.654131872667884,1.9598560419960351,1.4493937286046288,0.6211855912748088,0.6117262433108701,3.535211217291986,0.23519903668475114,0.4616171670447858,2.2967397308163497,9.975226796873976,1.0004598670772553,True,6400,12800,381.28
103,rank103_fold3_paper_3fold_bwd_13__phase_h7_p041_eps1e-04,paper_3fold_bwd_13,phase_shifted,3,0.28530578925,2.1621064653644217,-3.601381552,1.232475062839761,0.0001,0.3,-0.0121039298293206,-0.08812743163120722,0.12499622049339677,2.1630146215445835e-09,1.0000000006386025,0.9999728428189505,3.187783115466391e-08,-1.6991581128222855e-09,-9.652573879082027e-13,2.0943382245262105,3,0.9999728428189505,2.7157181049508594e-05,-5.565406392571415e-06,7.87868758561862,2.8763929915749857,7.839391707404272,2.866708769338684,True,True,2.7386291497370757e-14,2.004324858954513,3.0041738190054836,1.5148689593270437,0.8661766012470511,0.8434635931673401,96.63421208509283,0.6598144398360122,0.5233243487899016,1.8029025622109207,8.1013997060291,1.0002835946823014,True,6400,12800,434.2
104,rank104_fold3_paper_3fold_bwd_8__sym_h12_p013_eps1e-03,paper_3fold_bwd_8,symmetry_aware,3,0.30030578925,2.0264930489754525,-3.601381552,1.0060856215666667,0.001,0.3,0.018616374822495958,-0.04232410170996141,0.1643085745394603,3.948950105510688e-06,0.9999999160290995,0.9999465809774305,3.215557213243423e-08,-3.945031233666685e-06,-2.5301786325815367e-09,2.094283221853951,3,0.9999465809774305,5.341902256950082e-05,0.00032988756676133324,7.594178395439619,3.292064176482679,7.619303171012606,3.2940882322196527,True,True,3.529333478230407e-14,1.8821189121626416,2.967362603554559,1.4670426090954958,0.7390029872675086,0.724588546102539,9.941858530821541,0.39808461543732565,0.5085313184535621,2.02628324675721,8.61791121037931,1.0004553861103769,True,6400,12800,326.11
105,rank105_fold3_paper_3fold_bwd_14__phase_h7_p041_eps1e-03,paper_3fold_bwd_14,phase_shifted,3,0.28230578925,2.194223514151603,-3.601381552,1.2710695712321758,0.001,0.3,-0.013550718418407489,-0.08941459198676333,0.12634052072866933,0.00027165682538027016,0.9999091892476836,0.9998774182459701,3.264714595705248e-08,-0.00019396862268460102,-3.931104933675017e-08,2.0941383677679126,3,0.9998774182459701,0.00012258175402990457,0.00019936423942928938,7.88184532706415,2.8327875802430187,7.842836206055812,2.8228042372959674,True,True,2.7978036812268666e-14,2.026605392417501,3.3818895040250005,1.404778988282362,0.9404960317138253,0.9090188760361798,267.47070624305593,0.8631747907480986,0.5177911064623809,1.7686784720140378,8.117282452003556,1.0002717821443798,True,6400,12800,602.15
106,rank106_fold3_paper_3fold_fwd_3__smooth_h4_p019_eps3e-04,paper_3fold_fwd_3,smooth_low_freq,3,0.3262784455,1.880197498623781,-3.601381552,0.43974389766375876,0.00025,0.3,0.01935738546861572,-0.09446207021332623,0.3265250227200521,5.488813076052829e-09,0.9999999974134985,1.0000420277674162,3.4025445789293254e-08,-8.881994861820175e-10,-1.0668549377257364e-16,2.0944831251434364,3,1.0000420277674162,4.20277674162417e-05,0.0020604521668160514,16.36826053206573,6.549113931813254,16.64892565149228,6.572020536972917,True,True,1.0490683519309024e-13,0.9419543860624234,0.9377904694611934,1.314436261630272,0.5952063970421861,0.5608709661330675,1.4642223885217274,0.0855277620298224,0.32416943291864697,2.903241696912549,18.19085268830132,1.0005927595330204,True,6400,12800,431.87
107,rank107_fold3_paper_3fold_bwd_9__anti_h9_p033_eps1e-03,paper_3fold_bwd_9,anti_reflection,3,0.29730578925,2.050823888971856,-3.601381552,1.0557707132350325,0.001,0.3,0.006826581835915745,-0.0834612052731113,0.21291820131315375,2.2350671519448894e-05,0.9999973855816696,0.9999819686857028,3.684774747877604e-08,-2.1660562485703583e-05,6.24575867100817e-07,2.0943573376968416,3,0.9999819686857028,1.8031314297228818e-05,1.824430833496926e-05,7.8540835003986755,3.173181073610001,7.8376077269298,3.168246009181166,True,True,2.6717688098306608e-14,1.8792781286532587,2.571649511291304,1.4677854972212923,0.7525576244714839,0.73252551923001,10.542957076825882,0.4081027254645281,0.5222051547548767,1.9718343535248284,8.417285333640997,1.0005757566646731,True,6400,12800,896.71
108,rank108_fold3_paper_3fold_fwd_4__smooth_h4_p019_eps5e-04,paper_3fold_fwd_4,smooth_low_freq,3,0.32871985175,1.8803719997092774,-3.601381552,0.3623649091913821,0.0005,0.3,-0.014705288252444723,-0.19186592061045601,0.4569990573798393,1.937359335338139e-08,1.0000000066117238,1.0000728143537776,3.728223949227625e-08,-1.3592189939543031e-08,-9.319411561903301e-12,2.094547604419131,3,1.0000728143537776,7.281435377759493e-05,0.0025945959563832832,24.801965428879964,7.832065586638452,25.136242696623533,7.83882991716668,True,True,9.017551440890502e-14,0.72331171851807,0.76208239017127,1.1212604343811763,0.570419603685805,0.5632030650601574,1.5320801399812511,0.0665120803076115,0.30948800058066916,3.0696092734096636,25.665096096407115,1.0006185701296937,True,6400,12800,706.75
109,rank109_fold3_paper_3fold_bwd_2__smooth_h4_p019_eps1e-04,paper_3fold_bwd_2,smooth_low_freq,3,0.3167003205,1.9159264162385599,-3.601381552,0.6868305992725016,0.0001,0.3,0.008438811548963481,-0.0868629779210291,0.2001782008222982,8.89526662162993e-06,1.0000039366710498,1.0000008305704353,3.77736360664308e-08,3.250701534479594e-06,7.613387002737212e-07,2.0943968419358474,3,1.0000008305704353,8.305704353173127e-07,0.0002494321558215856,9.426333138287676,4.457514561335268,9.416810981042921,4.452188754051716,True,True,4.9632820263034855e-14,1.55262444960908,2.111540097463012,1.4926353152495095,0.5915816141802349,0.5812105860754139,3.4996135260251324,0.20430636895944304,0.40829648408055347,2.4295747402768977,11.156627757437482,1.0004977308783929,True,6400,12800,308.39
110,rank110_fold3_paper_3fold_fwd_4__smooth_h4_p019_eps1e-04,paper_3fold_fwd_4,smooth_low_freq,3,0.32871985175,1.8803719997092774,-3.601381552,0.3623649091913821,0.0001,0.3,-0.01478524902174546,-0.19186502160300892,0.45686978427903674,1.404309083617776e-06,0.9999994550779286,1.0000722550369814,3.812861801231623e-08,8.182070865905833e-07,6.262351748276274e-15,2.0945464329887726,3,1.0000722550369814,7.225503698138347e-05,0.002592414963148104,24.8017790091134,7.832067297472387,25.13621711566836,7.838838990965167,True,True,1.4787117588748813e-13,0.7232923854651102,0.761876345846269,1.1212549716402098,0.5704340809610597,0.5632167114120531,1.5320142328263127,0.06649619587380803,0.30948965674061807,3.069605206952036,25.665096096407115,1.0006182582526024,True,6400,12800,572.8
111,rank111_fold4_paper_4fold_fwd_2__sym_h8_p011_eps1e-04,paper_4fold_fwd_2,symmetry_aware,4,0.3243253205,1.6203815680201012,-3.13060628,0.41408428827771643,0.0001,0.3,-0.002995696773207574,-0.14658119343587472,0.3484464630564279,5.939111878654003e-09,0.9999999972943139,1.0000313684186206,3.947086101944642e-08,4.121653178479345e-09,-3.108281861063933e-12,1.570845600191643,4,1.0000313684186206,3.1368418620614236e-05,0.0010672807181041077,18.047988998693317,5.526020135097856,18.221707666052037,5.530455451894366,True,True,8.464116360454162e-14,0.7191530808219506,0.8007884761397807,1.2373640597525726,0.6865832960442232,0.7104787962599667,1.5794183021570547,0.08627912663624543,0.3324605434159384,2.6907396253915845,23.584760352424716,1.0002333360825877,True,6400,12800,552.89
112,rank112_fold3_paper_3fold_bwd_17__phase_h7_p041_eps1e-04,paper_3fold_bwd_17,phase_shifted,3,0.27330578925,2.3057107138256083,-3.601381552,1.3709442290133442,0.0001,0.3,-0.007953792197619191,-0.028779393852894426,0.009397248779703648,3.182655729632048e-09,1.0000000002649652,0.9998650107583628,4.170878986976554e-08,3.132717276560504e-09,1.1170873254195968e-12,2.0941123815866347,3,0.9998650107583628,0.00013498924163724002,0.0003481756147502013,8.612774039196282,2.728567879099724,8.59481898155719,2.7245082862048013,True,True,3.182109464695949e-14,2.0674828734535082,3.0512686960440907,1.7482690586552239,0.9855513975539878,0.9854874473243376,422.56018283807396,1.0280160962599187,0.5061068866923962,1.6824974140478515,8.678323558703914,0.9999970179012876,True,6400,12800,304.59
113,rank113_fold4_paper_4fold__smooth_h4_p019_eps3e-04,paper_4fold,smooth_low_freq,4,0.3205128205,1.61245155,-3.13060628,0.5655771591,0.00025,0.3,0.010997835921832032,-0.06904407022539896,0.17571047567609102,2.6663493704668773e-05,1.0000131747395269,1.0000208081409823,4.216735316297966e-08,1.6283179528151642e-05,-4.191615606896799e-06,1.570829012146319,4,1.0000208081409823,2.080814098226469e-05,0.0005283136397604415,9.315823982282428,4.2149259772655,9.35035387898496,4.215095732891781,True,True,4.4244030265892917e-14,0.9336979138527044,0.7913491202691765,1.1772267482373269,0.6317922457575638,0.6308507879840848,1.194139063103015,0.11625860585143652,0.3878984066924377,2.480890501138505,13.734183584948374,1.0002793742764269,True,6400,12800,550.6
114,rank114_fold3_paper_3fold_bwd_12__smooth_h4_p019_eps1e-04,paper_3fold_bwd_12,smooth_low_freq,3,0.28830578925,2.13191675223883,-3.601381552,1.1915818194730883,0.0001,0.3,0.0036233952563013623,-0.08752887374370598,0.22808190769054593,2.528180990337407e-06,1.0000003876105525,0.9999764671558357,5.016276652938429e-08,2.3941179344219576e-06,-2.9365558189969887e-08,2.0943458153196324,3,0.9999764671558357,2.3532844164342315e-05,-0.00013611876482011454,7.496504466645475,2.9449508174599957,7.476468675886825,2.939477328481569,True,True,2.2128109695526924e-14,1.9766740557252307,4.172153683459805,1.4936215746467127,0.8843852445159643,0.8473330577105813,78.59417983992162,0.6563732132295804,0.5115313849407668,1.8412811085476664,8.11067458761185,1.0005746960423423,True,6400,12800,392.62
115,rank115_fold4_paper_4fold_fwd_2__sym_h8_p011_eps8e-04,paper_4fold_fwd_2,symmetry_aware,4,0.3243253205,1.6203815680201012,-3.13060628,0.41408428827771643,0.00075,0.3,-0.002991584829092804,-0.1465387032507332,0.3483798726205862,5.493507467844783e-09,0.9999999998876916,1.0000313850221547,5.381528430475064e-08,-5.489776539607805e-09,1.6653345369377348e-16,1.5708456262724135,4,1.0000313850221547,3.138502215471739e-05,0.0010673229003371754,18.047999983092843,5.526027653493171,18.221630010303986,5.530458082923047,True,True,9.719767632241029e-14,0.7191616945117726,0.8010236258221182,1.2375786410881273,0.6866524081668595,0.710514610183002,1.5796926684193995,0.08626337884730617,0.33246057973784743,2.6907480211036146,23.584760352424716,1.0002332260499198,True,6400,12800,754.84
116,rank116_fold4_paper_4fold_fwd_1__anti_h9_p033_eps3e-04,paper_4fold_fwd_1,anti_reflection,4,0.3227628205,1.6140379377821255,-3.13060628,0.48037941249605903,0.00025,0.3,0.00889792566201277,-0.10579988694931375,0.27310500184745057,1.1114371502789211e-07,0.9999999941566653,1.000010052664574,5.618344927865762e-08,1.1076293221848332e-07,-5.011929118253766e-10,1.570812117483484,4,1.000010052664574,1.005266457410059e-05,0.0004613821093936987,12.650731377952958,4.833640127091033,12.739902591228892,4.83705859944796,True,True,5.5321468970669885e-14,0.7619775089531099,0.5652364040831874,1.062933129366757,0.9436800219884353,0.9588648829717752,1.218319302403411,0.0921785387104767,0.3692367513663142,2.5929347664139204,17.628290010648353,1.0003000228284464,True,6400,12800,470.13
117,rank117_fold3_paper_3fold_fwd_4__smooth_h4_p019_eps1e-03,paper_3fold_fwd_4,smooth_low_freq,3,0.32871985175,1.8803719997092774,-3.601381552,0.3623649091913821,0.001,0.3,-0.01460525992502815,-0.191866976056196,0.457159884392145,7.791354223887217e-05,1.000002562436803,1.0000782203388827,5.728720925204596e-08,-2.1154982101988934e-05,7.479428580500422e-05,2.094558926687859,3,1.0000782203388827,7.82203388827174e-05,0.002717762051921868,24.804333442934258,7.83221420865304,25.135353597681036,7.838630222028064,True,True,2.2098597420929912e-13,0.7233111399215739,0.7627289948834192,1.1211354309347632,0.5702279710241714,0.5630007955354666,1.5336371597680183,0.06654629001830584,0.309469714668837,3.069513602291326,25.665096096407115,1.0006182469071363,True,6400,12800,450.26
118,rank118_fold4_paper_4fold_fwd_0__smooth_h4_p019_eps1e-04,paper_4fold_fwd_0,smooth_low_freq,4,0.3215128205,1.6123365623185957,-3.13060628,0.5289554332828404,0.0001,0.3,0.00931050890622481,-0.07521418995413096,0.18086589281480933,1.0395367280346413e-06,1.0000004671996963,1.0000131734688702,6.007748734223655e-08,-7.362495146011339e-07,6.853393521091822e-10,1.5708170196314089,4,1.0000131734688702,1.317346887019788e-05,0.0006834010710250749,10.517192851684024,4.454557378225978,10.552239284472689,4.454434572823431,True,True,4.4907682253896027e-14,0.8643441247221318,0.6652605477539444,1.133898521787092,0.6718903162657469,0.6956609135921518,1.1616204164429056,0.10377264920483764,0.3799058225307745,2.527891732031193,15.106122084625383,1.000244626937581,True,6400,12800,623.01
119,rank119_fold3_paper_3fold_bwd_0__smooth_h4_p019_eps3e-04,paper_3fold_bwd_0,smooth_low_freq,3,0.3195128205,1.9018333261507254,-3.601381552,0.6210424261218978,0.00025,0.3,-0.01811170381829153,-0.38328188820417863,-0.5771314844942549,1.8563339598926977e-05,0.9999946203381862,0.9999949262024438,6.163146266904947e-08,-1.4752581444149593e-05,-1.0270535820856158e-07,2.0943844758564434,3,0.9999949262024438,5.073797556209847e-06,0.00034318086959686175,10.91579270321039,4.893003908115009,10.115725727320907,4.777036435096176,True,True,5.2768456842605985e-14,1.7340601387672954,4.361466438341675,1.4887502559470516,0.7846398620079691,0.8018347528993975,28.445220118075078,0.36854378316003195,0.3795092587181289,2.492310918810329,12.269585734805673,0.9987429797284118,True,6400,12800,358.18
